statnm,statid,chgerid,chgertype,addrdoro,lat,lng,usetime,stat
백양사휴게소(논산방향),ME178036,02,06,전라남도 장성군 북이면 호남고속도로 108 (박산리),35.393621,126.8072817,24시간 이용가능,1
순천휴게소(순천방향),ME178037,01,06,전라남도 순천시 서면 호남고속도로 3 (비월리),35.0087393,127.4465958,24시간 이용가능,2
이서휴게소(순천방향),ME178038,01,06,전라북도 완주군 이서면 호남고속도로 161 (은교리),35.8034454,127.0240566,24시간 이용가능,3
이서휴게소(순천방향),ME178038,02,06,전라북도 완주군 이서면 호남고속도로 161 (은교리),35.8034454,127.0240566,24시간 이용가능,3
이서휴게소(천안방향),ME178039,02,06,전라북도 완주군 이서면 호남고속도로 162 (은교리),35.802184,127.0258792,24시간 이용가능,5
이서휴게소(천안방향),ME178039,01,06,전라북도 완주군 이서면 호남고속도로 162 (은교리),35.802184,127.0258792,24시간 이용가능,3
정읍휴게소(논산방향),ME178040,01,06,전라북도 정읍시 북면 하북1길 227-17 (남산리),35.6005769,126.8646591,24시간 이용가능,2
정읍휴게소(순천방향),ME178041,01,06,전라북도 정읍시 북면 정신로 135-61 (남산리),35.6015871,126.8626805,24시간 이용가능,2
벌곡휴게소(논산방향),ME178042,01,06,충청남도 논산시 벌곡면 호남고속도로 2465-10 (신양리),36.2175076,127.2740754,24시간 이용가능,5
이천휴게소(통영방향),ME178043,01,06,경기도 이천시 마장면 중부대로609번길 244-35 (목리),37.2651225,127.4032213,24시간 이용가능,2
이천휴게소(하남방향),ME178044,01,06,경기도 이천시 신둔면 서이천로853번길 346-129 (용면리),37.2935075,127.3768719,24시간 이용가능,2
음성휴게소(하남방향),ME178045,02,06,충청북도 음성군 삼성면 중부고속도로 52 (양덕리),37.0227121,127.4842866,24시간 이용가능,2
음성휴게소(하남방향),ME178045,01,06,충청북도 음성군 삼성면 중부고속도로 52 (양덕리),37.0227121,127.4842866,24시간 이용가능,2
건천휴게소(부산방향),ME178046,01,06,경상북도 경주시 건천읍 경부고속도로 77 (방내리),35.830231,129.1099622,24시간 이용가능,2
건천휴게소(서울방향),ME178047,01,06,경상북도 경주시 건천읍 경부고속도로 76 (방내리),35.8318434,129.1092475,24시간 이용가능,2
고성휴게소(통영방향),ME178048,01,06,경상남도 고성군 대가면 통영대전고속도로 29 (송계리),35.0515247,128.2640664,24시간 이용가능,2
고성휴게소(하남방향),ME178049,01,06,경상남도 고성군 대가면 통영대전고속도로 32 (신전리),35.0570523,128.2513447,24시간 이용가능,2
산청휴게소(통영방향),ME178050,01,06,경상남도 산청군 단성면 통영대전고속도로 77 (방목리),35.3333219,127.9375368,24시간 이용가능,2
산청휴게소(통영방향),ME178050,02,06,경상남도 산청군 단성면 통영대전고속도로 77 (방목리),35.3333219,127.9375368,24시간 이용가능,2
산청휴게소(하남방향),ME178051,01,06,경상남도 산청군 단성면 통영대전고속도로 76 (방목리),35.3340661,127.9386829,24시간 이용가능,3
산청휴게소(하남방향),ME178051,02,06,경상남도 산청군 단성면 통영대전고속도로 76 (방목리),35.3340661,127.9386829,24시간 이용가능,2
덕유산휴게소(통영방향),ME178052,01,06,전라북도 장수군 계북면 당저길 59 (양악리),35.8141655,127.6435798,24시간 이용가능,2
덕유산휴게소(하남방향),ME178053,01,06,전라북도 무주군 안성면 통영대전고속도로 148 (공진리),35.8170253,127.6459339,24시간 이용가능,2
인삼랜드휴게소(통영방향),ME178054,01,06,충청남도 금산군 군북면 어필각로 300 (외부리),36.1536077,127.4953731,24시간 이용가능,2
인삼랜드휴게소(하남방향),ME178055,01,06,충청남도 금산군 군북면 대암길 34-30 (외부리),36.1550665,127.4964759,24시간 이용가능,2
함양휴게소(통영방향),ME178056,01,06,경상남도 함양군 지곡면 효산길 23-31 (보산리),35.5510049,127.7588744,24시간 이용가능,2
함양휴게소(하남방향),ME178057,01,06,경상남도 함양군 지곡면 효산길 23-11 (보산리),35.5517867,127.7601314,24시간 이용가능,2
문경휴게소(마산방향),ME178058,01,06,경상북도 문경시 중부내륙고속도로 173,36.6197424,128.1505644,24시간 이용가능,1
문경휴게소(양평방향),ME178059,02,06,경상북도 문경시 중부내륙고속도로 174 (유곡동),36.6212807,128.1519843,24시간 이용가능,2
문경휴게소(양평방향),ME178059,01,06,경상북도 문경시 중부내륙고속도로 174 (유곡동),36.6212807,128.1519843,24시간 이용가능,3
서여주휴게소(마산방향),ME178060,01,06,경기도 여주시 능서면 중부내륙고속도로 271 (매류리),37.2788058,127.5784578,24시간 이용가능,2
서여주휴게소(마산방향),ME178060,02,06,경기도 여주시 능서면 중부내륙고속도로 271 (매류리),37.2788058,127.5784578,24시간 이용가능,2
서여주휴게소(양평방향),ME178061,01,06,경기도 여주시 능서면 중부내륙고속도로 272 (매류리),37.278818,127.5803924,24시간 이용가능,5
서여주휴게소(양평방향),ME178061,02,06,경기도 여주시 능서면 중부내륙고속도로 272 (매류리),37.278818,127.5803924,24시간 이용가능,2
영산휴게소(마산방향),ME178062,02,06,경상남도 창녕군 영산면 장척호수길 56-110 (신제리),35.4295445,128.4963675,24시간 이용가능,2
영산휴게소(마산방향),ME178062,01,06,경상남도 창녕군 영산면 장척호수길 56-110 (신제리),35.4295445,128.4963675,24시간 이용가능,2
괴산휴게소(마산방향),ME178063,01,06,충청북도 괴산군 장연면 중부내륙고속도로 205 (오가리),36.8310897,127.9582206,24시간 이용가능,2
괴산휴게소(양평방향),ME178064,02,06,충청북도 괴산군 장연면 중부내륙고속도로 204 (오가리),36.8315471,127.9599952,24시간 이용가능,5
괴산휴게소(양평방향),ME178064,01,06,충청북도 괴산군 장연면 중부내륙고속도로 204 (오가리),36.8315471,127.9599952,24시간 이용가능,5
칠서휴게소(양평방향),ME178065,02,06,경상남도 함안군 칠서면 계룡로 122-1 (계내리),35.3704567,128.4967833,24시간 이용가능,2
칠서휴게소(양평방향),ME178065,01,06,경상남도 함안군 칠서면 계룡로 122-1 (계내리),35.3704567,128.4967833,24시간 이용가능,2
하남만남휴게소(통영방향),ME178066,01,06,경기도 하남시 중부고속도로 117-1 (천현동),37.5307192,127.2070906,24시간 이용가능,2
현풍휴게소(대구방향),ME178067,02,06,대구광역시 달성군 현풍면 비슬로 741 (성하리),35.7021668,128.4379186,24시간 이용가능,2
현풍휴게소(대구방향),ME178067,01,06,대구광역시 달성군 현풍면 비슬로 741 (성하리),35.7021668,128.4379186,24시간 이용가능,2
현풍휴게소(현풍방향),ME178068,01,06,대구광역시 달성군 현풍면 성하길 48 (성하리),35.7016332,128.4358089,24시간 이용가능,2
현풍휴게소(현풍방향),ME178068,02,06,대구광역시 달성군 현풍면 성하길 48 (성하리),35.7016332,128.4358089,24시간 이용가능,3
충주휴게소(마산방향),ME178069,01,06,충청북도 충주시 중앙탑면 중부내륙고속도로 231 (용전리),37.0218787,127.8379119,24시간 이용가능,2
충주휴게소(양평방향),ME178070,01,06,충청북도 충주시 중앙탑면 중부내륙고속도로 230 (용전리),37.0235629,127.8390638,24시간 이용가능,3
군위휴게소(부산방향),ME178071,01,06,경상북도 군위군 군위읍 경북대로 4084 (오곡리),36.2659378,128.5749302,24시간 이용가능,2
군위휴게소(부산방향),ME178071,02,06,경상북도 군위군 군위읍 경북대로 4084 (오곡리),36.2659378,128.5749302,24시간 이용가능,5
동명휴게소(춘천방향),ME178072,01,06,경상북도 칠곡군 동명면 중앙고속도로 122 (가천리),36.0068197,128.5488571,24시간 이용가능,2
원주휴게소(부산방향),ME178073,02,06,강원도 원주시 호저면 마근거리길 120 (옥산리) 211,37.4341859,127.9294104,24시간 이용가능,2
원주휴게소(부산방향),ME178073,01,06,강원도 원주시 호저면 마근거리길 120 (옥산리) 211,37.4341859,127.9294104,24시간 이용가능,2
원주휴게소(부산방향),ME178073,03,06,강원도 원주시 호저면 마근거리길 120 (옥산리) 211,37.4341859,127.9294104,24시간 이용가능,3
원주휴게소(춘천방향),ME178074,02,06,강원도 원주시 호저면 마근거리길 110 (옥산리) 215,37.4345864,127.9317944,24시간 이용가능,2
원주휴게소(춘천방향),ME178074,03,06,강원도 원주시 호저면 마근거리길 110 (옥산리) 215,37.4345864,127.9317944,24시간 이용가능,2
원주휴게소(춘천방향),ME178074,01,06,강원도 원주시 호저면 마근거리길 110 (옥산리) 215,37.4345864,127.9317944,24시간 이용가능,2
단양휴게소(부산방향),ME178075,01,06,충청북도 단양군 적성면 기동2길 32-37 (기동리),36.9946821,128.2885772,24시간 이용가능,2
단양휴게소(춘천방향),ME178076,01,06,충청북도 단양군 단성면 하방3길 100 (하방리),36.9434738,128.3235426,24시간 이용가능,2
치악휴게소(부산방향),ME178077,02,06,강원도 원주시 신림면 치악로 416 (금창리),37.2533111,128.0494506,24시간 이용가능,2
치악휴게소(부산방향),ME178077,01,06,강원도 원주시 신림면 치악로 416 (금창리),37.2533111,128.0494506,24시간 이용가능,2
치악휴게소(춘천방향),ME178078,01,06,강원도 원주시 신림면 다리실2길 32 (금창리),37.2569717,128.0478759,24시간 이용가능,2
홍천강휴게소(춘천방향),ME178079,01,06,강원도 홍천군 북방면 도사곡길 223 (소매곡리),37.7130398,127.8271364,24시간 이용가능,2
구정휴게소(속초방향),ME178080,01,06,강원도 강릉시 구정면 회산로 88-35 (제비리),37.7217383,128.8520668,24시간 이용가능,2
구정휴게소(속초방향),ME178080,02,06,강원도 강릉시 구정면 회산로 88-35 (제비리),37.7217383,128.8520668,24시간 이용가능,1
구정휴게소(속초방향),ME178080,03,06,강원도 강릉시 구정면 회산로 88-35 (제비리),37.7217383,128.8520668,24시간 이용가능,2
구정휴게소(동해방향),ME178081,02,06,강원도 강릉시 구정면 동해고속도로 345 (제비리),37.7231217,128.8536408,24시간 이용가능,2
구정휴게소(동해방향),ME178081,03,06,강원도 강릉시 구정면 동해고속도로 345 (제비리),37.7231217,128.8536408,24시간 이용가능,2
구정휴게소(동해방향),ME178081,01,06,강원도 강릉시 구정면 동해고속도로 345 (제비리),37.7231217,128.8536408,24시간 이용가능,1
동해휴게소(동해방향),ME178082,01,06,강원도 동해시 동해대로 6437 동해휴게소동해방향 (망상동),37.60143,129.0738745,24시간 이용가능,2
동해휴게소(동해방향),ME178082,02,06,강원도 동해시 동해대로 6437 동해휴게소동해방향 (망상동),37.60143,129.0738745,24시간 이용가능,2
옥계휴게소(속초방향),ME178083,01,06,강원도 강릉시 옥계면 동해고속도로 320 (주수리),37.6151752,129.0609174,24시간 이용가능,5
옥계휴게소(속초방향),ME178083,02,06,강원도 강릉시 옥계면 동해고속도로 320 (주수리),37.6151752,129.0609174,24시간 이용가능,5
옥계휴게소(속초방향),ME178083,03,06,강원도 강릉시 옥계면 동해고속도로 320 (주수리),37.6151752,129.0609174,24시간 이용가능,2
사천휴게소(부산방향),ME178084,01,06,경상남도 사천시 곤양면 서삼로 619 (묵곡리),35.0732831,128.0110198,24시간 이용가능,2
사천휴게소(순천방향),ME178085,01,06,경상남도 사천시 곤양면 묵실길 31-11 (묵곡리),35.0748033,128.0134007,24시간 이용가능,2
보성녹차휴게소(광양방향),ME178086,01,06,전라남도 보성군 겸백면 남해고속도로 70 (수남리),34.8080819,127.1818816,24시간 이용가능,2
보성녹차휴게소(목포방향),ME178087,01,06,전라남도 보성군 미력면 화방리 1647-1,34.8142816,127.1249081,24시간 이용가능,5
함안휴게소(부산방향),ME178088,01,06,경상남도 함안군 군북면 현포로 205 (유현리),35.2940514,128.3473478,24시간 이용가능,5
거창휴게소(고서방향),ME178089,01,06,경상남도 거창군 가조면 가조가야로 1523 (도리),35.7084155,128.0576192,24시간 이용가능,2
거창휴게소(옥포방향),ME178090,01,06,경상남도 거창군 가조면 가조가야로 1543-81 (도리),35.7056972,128.0571946,24시간 이용가능,2
함평나비휴게소(광주방향),ME178091,02,06,전라남도 함평군 엄다면 무안광주고속도로 12 (화양리),35.0375226,126.5121951,24시간 이용가능,2
함평나비휴게소(광주방향),ME178091,01,06,전라남도 함평군 엄다면 무안광주고속도로 12 (화양리),35.0375226,126.5121951,24시간 이용가능,2
지리산휴게소(고서방향),ME178092,01,06,전라북도 남원시 아영면 88올림픽고속도로 75 (아곡리),35.4836213,127.5667699,24시간 이용가능,2
지리산휴게소(고서방향),ME178092,02,06,전라북도 남원시 아영면 88올림픽고속도로 75 (아곡리),35.4836213,127.5667699,24시간 이용가능,2
지리산휴게소(옥포방향),ME178093,02,06,전라북도 남원시 아영면 88올림픽고속도로 76 (아곡리),35.4808967,127.566233,24시간 이용가능,2
지리산휴게소(옥포방향),ME178093,01,06,전라북도 남원시 아영면 88올림픽고속도로 76 (아곡리),35.4808967,127.566233,24시간 이용가능,2
강천산휴게소(대구방향),ME178094,02,06,전라북도 순창군 순창읍 88올림픽고속도로 22 (백산리),35.364473,127.1048023,24시간 이용가능,3
강천산휴게소(대구방향),ME178094,01,06,전라북도 순창군 순창읍 88올림픽고속도로 22 (백산리),35.364473,127.1048023,24시간 이용가능,2
남성주휴게소(창원방향),ME178095,01,06,경상북도 성주군 선남면 중부내륙고속도로 77 (명포리),35.8696384,128.3167169,24시간 이용가능,2
외동휴게소(울산방향),ME178096,02,06,경상북도 경주시 외동읍 상석길 58-70 (석계리),35.6721564,129.2862024,24시간 이용가능,2
외동휴게소(울산방향),ME178096,01,06,경상북도 경주시 외동읍 상석길 58-70 (석계리),35.6721564,129.2862024,24시간 이용가능,5
외동휴게소(포항방향),ME178097,01,06,경상북도 경주시 외동읍 상석길 58-74 (석계리),35.6730757,129.2882193,24시간 이용가능,2
외동휴게소(포항방향),ME178097,02,06,경상북도 경주시 외동읍 상석길 58-74 (석계리),35.6730757,129.2882193,24시간 이용가능,2
와촌휴게소(포항방향),ME178098,02,06,경상북도 경산시 와촌면 강학길 103 (강학리),35.9520202,128.7754218,24시간 이용가능,2
